ad_id,image_path,ctr_score,halflife_days,censored,vertical,source,scraped_at,discontinuation_type
apify_219b52bbd806,data\raw\gaming\apify_219b52bbd806.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:03:30.193548,cut-out
apify_0076c6947c51,data\raw\gaming\apify_0076c6947c51.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T01:03:32.296604,cut-out
apify_311042205c2f,data\raw\gaming\apify_311042205c2f.jpg,0.2556,23.0,False,gaming,apify,2026-05-14T01:03:34.661223,wear-out
apify_e77d15539008,data\raw\other\apify_e77d15539008.jpg,0.0333,3.0,False,other,apify,2026-05-14T01:03:37.204930,cut-out
apify_7a8298132ad4,data\raw\gaming\apify_7a8298132ad4.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T01:03:39.002924,cut-out
apify_5e60b26ae5dd,data\raw\gaming\apify_5e60b26ae5dd.jpg,0.4222,38.0,False,gaming,apify,2026-05-14T01:03:41.442024,wear-out
apify_68db3f9ffe90,data\raw\gaming\apify_68db3f9ffe90.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T01:03:43.680323,cut-out
apify_361642ae25fa,data\raw\gaming\apify_361642ae25fa.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:03:46.161617,wear-out
apify_1de59cf41077,data\raw\gaming\apify_1de59cf41077.jpg,0.2222,20.0,False,gaming,apify,2026-05-14T01:03:47.826046,wear-out
apify_e43a9dc2e7b0,data\raw\gaming\apify_e43a9dc2e7b0.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:03:50.513708,wear-out
apify_16b13a74ac3a,data\raw\gaming\apify_16b13a74ac3a.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T01:03:53.020479,cut-out
apify_05309189de36,data\raw\gaming\apify_05309189de36.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:03:54.969299,cut-out
apify_7257a27eaf17,data\raw\gaming\apify_7257a27eaf17.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:03:56.460079,cut-out
apify_5f8d610342e1,data\raw\gaming\apify_5f8d610342e1.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T01:03:58.470836,wear-out
apify_1c842ac2cbdb,data\raw\gaming\apify_1c842ac2cbdb.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T01:04:00.976102,cut-out
apify_f5816fa8af92,data\raw\gaming\apify_f5816fa8af92.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:04:02.990886,wear-out
apify_ee8be680a853,data\raw\other\apify_ee8be680a853.jpg,0.0556,5.0,False,other,apify,2026-05-14T01:04:05.046282,cut-out
apify_598d57f5e7c3,data\raw\gaming\apify_598d57f5e7c3.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:04:07.165914,wear-out
apify_be3aa4efef77,data\raw\gaming\apify_be3aa4efef77.jpg,0.2333,21.0,False,gaming,apify,2026-05-14T01:04:09.364271,wear-out
apify_7cad30492218,data\raw\gaming\apify_7cad30492218.jpg,0.2222,20.0,False,gaming,apify,2026-05-14T01:04:11.664070,wear-out
apify_5b2c75fac12f,data\raw\gaming\apify_5b2c75fac12f.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:04:16.286040,cut-out
apify_c5df41328568,data\raw\other\apify_c5df41328568.jpg,0.0444,4.0,False,other,apify,2026-05-14T01:04:18.635910,cut-out
apify_8d8f9fc8669f,data\raw\gaming\apify_8d8f9fc8669f.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T01:04:20.355124,wear-out
apify_1d865bedc472,data\raw\gaming\apify_1d865bedc472.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T01:04:24.283193,cut-out
apify_60de28d2d7f8,data\raw\gaming\apify_60de28d2d7f8.jpg,0.5778,52.0,False,gaming,apify,2026-05-14T01:04:26.600498,wear-out
apify_ec6372569711,data\raw\gaming\apify_ec6372569711.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:04:28.812784,wear-out
apify_08aed67a1dde,data\raw\gaming\apify_08aed67a1dde.jpg,0.2333,21.0,False,gaming,apify,2026-05-14T01:04:31.175204,wear-out
apify_a58dfa1a0924,data\raw\gaming\apify_a58dfa1a0924.jpg,0.9,81.0,False,gaming,apify,2026-05-14T01:04:32.692675,wear-out
apify_930692e803cf,data\raw\gaming\apify_930692e803cf.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T01:04:34.829594,wear-out
apify_b9b48b0c68b6,data\raw\gaming\apify_b9b48b0c68b6.jpg,0.1889,17.0,False,gaming,apify,2026-05-14T01:04:37.501267,wear-out
apify_8dcbda0bf0c6,data\raw\gaming\apify_8dcbda0bf0c6.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T01:04:39.012538,wear-out
apify_4377414f3bda,data\raw\gaming\apify_4377414f3bda.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:04:42.924813,cut-out
apify_542b1e1859e9,data\raw\gaming\apify_542b1e1859e9.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T01:04:45.189805,wear-out
apify_c4991ac59bd9,data\raw\gaming\apify_c4991ac59bd9.jpg,0.3,27.0,False,gaming,apify,2026-05-14T01:04:47.093248,wear-out
apify_788055ffb4a0,data\raw\gaming\apify_788055ffb4a0.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T01:04:49.162253,wear-out
apify_6a022bff7ed4,data\raw\gaming\apify_6a022bff7ed4.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T01:04:51.397172,cut-out
apify_ad0e1aaaf263,data\raw\gaming\apify_ad0e1aaaf263.jpg,0.8222,74.0,False,gaming,apify,2026-05-14T01:04:52.822231,wear-out
apify_cc79f4cf6cb8,data\raw\gaming\apify_cc79f4cf6cb8.jpg,0.2556,23.0,False,gaming,apify,2026-05-14T01:04:54.524981,wear-out
apify_8f253caa7f42,data\raw\gaming\apify_8f253caa7f42.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T01:04:56.604164,wear-out
apify_ae4abb5e33f3,data\raw\gaming\apify_ae4abb5e33f3.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T01:04:59.005766,wear-out
apify_5667fb2c7c50,data\raw\other\apify_5667fb2c7c50.jpg,0.5333,48.0,False,other,apify,2026-05-14T01:05:02.436696,wear-out
apify_d142ea36fa90,data\raw\gaming\apify_d142ea36fa90.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:05:04.857138,wear-out
apify_bf170b7467a9,data\raw\other\apify_bf170b7467a9.jpg,0.7222,65.0,False,other,apify,2026-05-14T01:05:06.807840,wear-out
apify_439786fadb01,data\raw\gaming\apify_439786fadb01.jpg,0.1,9.0,False,gaming,apify,2026-05-14T01:05:09.066314,wear-out
apify_d8bd836c4d5a,data\raw\other\apify_d8bd836c4d5a.jpg,0.2889,26.0,False,other,apify,2026-05-14T01:05:11.080654,wear-out
apify_268c83619608,data\raw\gaming\apify_268c83619608.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T01:05:13.079807,cut-out
apify_ff50899594b5,data\raw\gaming\apify_ff50899594b5.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T01:05:15.635925,wear-out
apify_c1266c31a68e,data\raw\gaming\apify_c1266c31a68e.jpg,0.3667,33.0,False,gaming,apify,2026-05-14T01:05:18.568166,wear-out
apify_6d8eb049b14e,data\raw\gaming\apify_6d8eb049b14e.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T01:05:20.632269,cut-out
apify_21c82b3f7d50,data\raw\gaming\apify_21c82b3f7d50.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T01:05:22.447606,wear-out
apify_c5c690066553,data\raw\gaming\apify_c5c690066553.jpg,0.4667,42.0,False,gaming,apify,2026-05-14T01:05:24.935612,wear-out
apify_eb4f2207d4ac,data\raw\other\apify_eb4f2207d4ac.jpg,0.5333,48.0,False,other,apify,2026-05-14T01:05:27.208525,wear-out
apify_27e5b9ab5bee,data\raw\gaming\apify_27e5b9ab5bee.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T01:05:28.793275,wear-out
apify_402d4e2ff802,data\raw\gaming\apify_402d4e2ff802.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T01:05:30.483134,cut-out
apify_5a7c4ff8a8dd,data\raw\gaming\apify_5a7c4ff8a8dd.jpg,0.2111,19.0,False,gaming,apify,2026-05-14T01:05:32.396978,wear-out
apify_bfbf88f10601,data\raw\other\apify_bfbf88f10601.jpg,0.2111,19.0,False,other,apify,2026-05-14T01:05:35.066659,wear-out
apify_e036d3d6de0e,data\raw\gaming\apify_e036d3d6de0e.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:05:37.387964,cut-out
apify_1450ba9c47ed,data\raw\gaming\apify_1450ba9c47ed.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T01:05:39.759393,cut-out
apify_968db26dd374,data\raw\other\apify_968db26dd374.jpg,0.4222,38.0,False,other,apify,2026-05-14T01:05:41.650212,wear-out
apify_95fca368bc69,data\raw\other\apify_95fca368bc69.jpg,0.0889,8.0,False,other,apify,2026-05-14T01:05:43.362554,wear-out
apify_2fbbfd8d4992,data\raw\other\apify_2fbbfd8d4992.jpg,0.0333,3.0,False,other,apify,2026-05-14T01:05:45.581894,cut-out
apify_9b588971e9ae,data\raw\gaming\apify_9b588971e9ae.jpg,0.2667,24.0,False,gaming,apify,2026-05-14T01:05:48.489123,wear-out
apify_22cab84519e6,data\raw\gaming\apify_22cab84519e6.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:05:50.573707,wear-out
apify_111210552c38,data\raw\gaming\apify_111210552c38.jpg,0.3667,33.0,False,gaming,apify,2026-05-14T01:05:52.447716,wear-out
apify_8fa58ab87a2b,data\raw\other\apify_8fa58ab87a2b.jpg,0.4778,43.0,False,other,apify,2026-05-14T01:05:56.947876,wear-out
apify_26f0fa113930,data\raw\gaming\apify_26f0fa113930.jpg,0.4111,37.0,False,gaming,apify,2026-05-14T01:05:58.581235,wear-out
apify_1226f2e08465,data\raw\gaming\apify_1226f2e08465.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T01:06:02.937414,wear-out
apify_bb14185ae03e,data\raw\gaming\apify_bb14185ae03e.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:06:04.993097,wear-out
apify_22f76869333a,data\raw\gaming\apify_22f76869333a.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T01:06:07.614496,wear-out
apify_2b7c01d49168,data\raw\other\apify_2b7c01d49168.jpg,0.2333,21.0,False,other,apify,2026-05-14T01:06:09.949313,wear-out
apify_f63e4d3612bb,data\raw\gaming\apify_f63e4d3612bb.jpg,0.1889,17.0,False,gaming,apify,2026-05-14T01:06:15.093527,wear-out
apify_97f9b7c309d1,data\raw\gaming\apify_97f9b7c309d1.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T01:06:17.873906,wear-out
apify_a5bb91689078,data\raw\gaming\apify_a5bb91689078.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:06:20.271492,wear-out
apify_f8f6691ecc39,data\raw\other\apify_f8f6691ecc39.jpg,0.5444,49.0,False,other,apify,2026-05-14T01:06:22.776080,wear-out
apify_233e161c8f74,data\raw\other\apify_233e161c8f74.jpg,0.2889,26.0,False,other,apify,2026-05-14T01:06:24.966232,wear-out
apify_1e5d669f1070,data\raw\other\apify_1e5d669f1070.jpg,0.2778,25.0,False,other,apify,2026-05-14T01:06:27.471607,wear-out
apify_045801dee916,data\raw\gaming\apify_045801dee916.jpg,0.7889,71.0,False,gaming,apify,2026-05-14T01:06:29.078289,wear-out
apify_3693b4da8761,data\raw\gaming\apify_3693b4da8761.jpg,0.2,18.0,False,gaming,apify,2026-05-14T01:06:31.251153,wear-out
apify_3b8e4d6b6f61,data\raw\gaming\apify_3b8e4d6b6f61.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T01:06:33.028684,wear-out
apify_5f6351fdb911,data\raw\gaming\apify_5f6351fdb911.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T01:06:34.911118,wear-out
apify_fbb162f49adb,data\raw\other\apify_fbb162f49adb.jpg,0.1222,11.0,False,other,apify,2026-05-14T01:06:37.171432,wear-out
apify_6889097bbb1d,data\raw\gaming\apify_6889097bbb1d.jpg,0.1222,11.0,False,gaming,apify,2026-05-14T01:06:39.039703,wear-out
apify_0d16ebc9daac,data\raw\gaming\apify_0d16ebc9daac.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T01:06:40.957003,cut-out
apify_7878f9744930,data\raw\gaming\apify_7878f9744930.jpg,0.8444,76.0,False,gaming,apify,2026-05-14T01:06:42.664675,wear-out
apify_8ab6786e320e,data\raw\gaming\apify_8ab6786e320e.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T01:06:45.244829,cut-out
apify_35c717870eaa,data\raw\other\apify_35c717870eaa.jpg,0.0111,1.0,False,other,apify,2026-05-14T01:06:47.173011,cut-out
apify_c8ccbcbccecf,data\raw\gaming\apify_c8ccbcbccecf.jpg,0.1444,13.0,False,gaming,apify,2026-05-14T01:06:49.461132,wear-out
apify_8b83b6471d69,data\raw\gaming\apify_8b83b6471d69.jpg,0.2778,25.0,False,gaming,apify,2026-05-14T01:06:52.048059,wear-out
apify_437a772c17ce,data\raw\gaming\apify_437a772c17ce.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T01:06:54.818903,wear-out
apify_1811e480bf40,data\raw\gaming\apify_1811e480bf40.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:06:57.335284,wear-out
apify_575e0523b23d,data\raw\gaming\apify_575e0523b23d.jpg,0.3,27.0,False,gaming,apify,2026-05-14T01:06:59.897067,wear-out
apify_fdb63a697f94,data\raw\other\apify_fdb63a697f94.jpg,0.5333,48.0,False,other,apify,2026-05-14T01:07:02.230983,wear-out
apify_720ca4a81398,data\raw\gaming\apify_720ca4a81398.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T01:07:04.715633,wear-out
apify_9e82fc1495ca,data\raw\other\apify_9e82fc1495ca.jpg,0.5,45.0,False,other,apify,2026-05-14T01:07:09.659173,wear-out
apify_c32a67ed0078,data\raw\gaming\apify_c32a67ed0078.jpg,0.4444,40.0,False,gaming,apify,2026-05-14T01:07:12.092411,wear-out
apify_29096b4e466d,data\raw\other\apify_29096b4e466d.jpg,0.1444,13.0,False,other,apify,2026-05-14T01:07:14.432194,wear-out
apify_7b191dbfcad0,data\raw\gaming\apify_7b191dbfcad0.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T01:07:16.005488,cut-out
apify_ef3707bc2eb9,data\raw\gaming\apify_ef3707bc2eb9.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T01:07:18.213743,wear-out
apify_7aa200bd4ace,data\raw\other\apify_7aa200bd4ace.jpg,0.6667,60.0,False,other,apify,2026-05-14T01:07:20.355815,wear-out
apify_7f35eb56c6fb,data\raw\gaming\apify_7f35eb56c6fb.jpg,0.1111,10.0,False,gaming,apify,2026-05-14T01:07:22.542036,wear-out
apify_6c3062254b1c,data\raw\gaming\apify_6c3062254b1c.jpg,0.7333,66.0,False,gaming,apify,2026-05-14T01:07:25.168333,wear-out
apify_9ed3ced6412b,data\raw\gaming\apify_9ed3ced6412b.jpg,0.4778,43.0,False,gaming,apify,2026-05-14T01:07:26.854946,wear-out
apify_9917d3de2468,data\raw\gaming\apify_9917d3de2468.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:07:28.648719,cut-out
apify_2f5a8d6aa633,data\raw\other\apify_2f5a8d6aa633.jpg,0.0111,1.0,False,other,apify,2026-05-14T01:07:30.488720,cut-out
apify_b39cfd028bcb,data\raw\gaming\apify_b39cfd028bcb.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T01:07:32.045312,cut-out
apify_98deea2ba9a6,data\raw\gaming\apify_98deea2ba9a6.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T01:07:34.102008,cut-out
apify_3df684896126,data\raw\gaming\apify_3df684896126.jpg,0.4222,38.0,False,gaming,apify,2026-05-14T01:07:38.605273,wear-out
apify_673169182d0e,data\raw\gaming\apify_673169182d0e.jpg,0.2778,25.0,False,gaming,apify,2026-05-14T01:07:40.536456,wear-out
apify_22fe0c55d679,data\raw\gaming\apify_22fe0c55d679.jpg,0.3667,33.0,False,gaming,apify,2026-05-14T01:07:42.416693,wear-out
apify_140c077d5abe,data\raw\other\apify_140c077d5abe.jpg,0.4333,39.0,False,other,apify,2026-05-14T01:07:44.627188,wear-out
apify_f3bc9470d92a,data\raw\other\apify_f3bc9470d92a.jpg,0.2,18.0,False,other,apify,2026-05-14T01:07:47.352426,wear-out
apify_11aea61e38a1,data\raw\gaming\apify_11aea61e38a1.jpg,0.5222,47.0,False,gaming,apify,2026-05-14T01:07:49.817685,wear-out
apify_853dd4a3dcf8,data\raw\other\apify_853dd4a3dcf8.jpg,0.0667,6.0,False,other,apify,2026-05-14T01:07:51.986734,cut-out
apify_cf73ed20ffe4,data\raw\gaming\apify_cf73ed20ffe4.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:07:54.263252,wear-out
apify_9c0876a71194,data\raw\gaming\apify_9c0876a71194.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:07:56.092304,wear-out
apify_4700e8da6159,data\raw\gaming\apify_4700e8da6159.jpg,0.1,9.0,False,gaming,apify,2026-05-14T01:07:57.855821,wear-out
apify_3bbe114a377c,data\raw\other\apify_3bbe114a377c.jpg,0.2,18.0,False,other,apify,2026-05-14T01:08:00.010109,wear-out
apify_aa9e0848b02c,data\raw\gaming\apify_aa9e0848b02c.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T01:08:02.556124,cut-out
apify_4c610da38934,data\raw\gaming\apify_4c610da38934.jpg,0.2444,22.0,False,gaming,apify,2026-05-14T01:08:05.916378,wear-out
apify_b09b6115544a,data\raw\gaming\apify_b09b6115544a.jpg,0.6444,58.0,False,gaming,apify,2026-05-14T01:08:08.040641,wear-out
apify_3e0a91def46c,data\raw\gaming\apify_3e0a91def46c.jpg,0.0556,5.0,False,gaming,apify,2026-05-14T01:08:12.326107,cut-out
apify_3f8debe420e9,data\raw\gaming\apify_3f8debe420e9.jpg,0.5222,47.0,False,gaming,apify,2026-05-14T01:08:14.246687,wear-out
apify_b92859838a92,data\raw\gaming\apify_b92859838a92.jpg,0.2222,20.0,False,gaming,apify,2026-05-14T01:08:21.161904,wear-out
apify_caa11ab69498,data\raw\gaming\apify_caa11ab69498.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T01:08:25.190347,wear-out
apify_5dc9144295d8,data\raw\gaming\apify_5dc9144295d8.jpg,0.3111,28.0,False,gaming,apify,2026-05-14T01:08:27.168589,wear-out
apify_6ef467ff3598,data\raw\gaming\apify_6ef467ff3598.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T01:08:29.200675,wear-out
apify_af9fe3688759,data\raw\gaming\apify_af9fe3688759.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:08:31.411085,cut-out
apify_f2c9634263f8,data\raw\gaming\apify_f2c9634263f8.jpg,0.1889,17.0,False,gaming,apify,2026-05-14T01:08:33.806888,wear-out
apify_e443af1e94b5,data\raw\gaming\apify_e443af1e94b5.jpg,0.9111,82.0,False,gaming,apify,2026-05-14T01:08:36.322704,wear-out
apify_11e729725f4d,data\raw\other\apify_11e729725f4d.jpg,0.1222,11.0,False,other,apify,2026-05-14T01:08:38.244534,wear-out
apify_b7ee32530f3b,data\raw\other\apify_b7ee32530f3b.jpg,0.2222,20.0,False,other,apify,2026-05-14T01:08:41.073866,wear-out
apify_0e59dc40e5e6,data\raw\gaming\apify_0e59dc40e5e6.jpg,0.4333,39.0,False,gaming,apify,2026-05-14T01:08:43.002691,wear-out
apify_76e788d60bac,data\raw\gaming\apify_76e788d60bac.jpg,0.1,9.0,False,gaming,apify,2026-05-14T01:08:44.799555,wear-out
apify_1a466e3892b6,data\raw\gaming\apify_1a466e3892b6.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T01:08:46.600367,wear-out
apify_4618196d7c7b,data\raw\gaming\apify_4618196d7c7b.jpg,0.6444,58.0,False,gaming,apify,2026-05-14T01:08:48.660332,wear-out
apify_039c3db1a8e0,data\raw\gaming\apify_039c3db1a8e0.jpg,0.5222,47.0,False,gaming,apify,2026-05-14T01:08:50.643890,wear-out
apify_a464bc543cd7,data\raw\other\apify_a464bc543cd7.jpg,0.4,36.0,False,other,apify,2026-05-14T01:08:52.414006,wear-out
apify_a6899e0817f6,data\raw\other\apify_a6899e0817f6.jpg,0.2111,19.0,False,other,apify,2026-05-14T01:08:54.037514,wear-out
apify_085833314663,data\raw\gaming\apify_085833314663.jpg,0.1667,15.0,False,gaming,apify,2026-05-14T01:08:56.255767,wear-out
apify_8a5437ccd69a,data\raw\gaming\apify_8a5437ccd69a.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:09:00.463285,cut-out
apify_26c3eded34de,data\raw\gaming\apify_26c3eded34de.jpg,0.2111,19.0,False,gaming,apify,2026-05-14T01:09:02.708946,wear-out
apify_bdc8822be6bc,data\raw\other\apify_bdc8822be6bc.jpg,0.1778,16.0,False,other,apify,2026-05-14T01:09:04.143289,wear-out
apify_7957982ff1f6,data\raw\gaming\apify_7957982ff1f6.jpg,0.4444,40.0,False,gaming,apify,2026-05-14T01:09:05.929130,wear-out
apify_8380724a1dba,data\raw\other\apify_8380724a1dba.jpg,0.0333,3.0,False,other,apify,2026-05-14T01:09:08.313254,cut-out
apify_b8769ff4bc3f,data\raw\other\apify_b8769ff4bc3f.jpg,0.3556,32.0,False,other,apify,2026-05-14T01:09:13.221618,wear-out
apify_353867e405b2,data\raw\gaming\apify_353867e405b2.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T01:09:14.790793,cut-out
apify_b2c73f39b456,data\raw\gaming\apify_b2c73f39b456.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:09:16.842397,cut-out
apify_4d563f0099e1,data\raw\gaming\apify_4d563f0099e1.jpg,0.0667,6.0,False,gaming,apify,2026-05-14T01:09:19.042216,cut-out
apify_986aaf5f15f8,data\raw\gaming\apify_986aaf5f15f8.jpg,0.4667,42.0,False,gaming,apify,2026-05-14T01:09:21.843709,wear-out
apify_b78572803468,data\raw\gaming\apify_b78572803468.jpg,0.3222,29.0,False,gaming,apify,2026-05-14T01:09:24.332431,wear-out
apify_4efe1dc3eef6,data\raw\gaming\apify_4efe1dc3eef6.jpg,0.4,36.0,False,gaming,apify,2026-05-14T01:09:26.887158,wear-out
apify_cde3381a3879,data\raw\gaming\apify_cde3381a3879.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T01:09:28.526678,wear-out
apify_f519f7dd75b3,data\raw\gaming\apify_f519f7dd75b3.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:09:31.384639,cut-out
apify_d1d1c1963546,data\raw\gaming\apify_d1d1c1963546.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T01:09:33.930158,wear-out
apify_1afc860d2f6e,data\raw\gaming\apify_1afc860d2f6e.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T01:09:35.738868,wear-out
apify_1527d8cd96ad,data\raw\finance\apify_1527d8cd96ad.jpg,0.1444,13.0,False,finance,apify,2026-05-14T01:09:38.289704,wear-out
apify_a2889b09ea48,data\raw\finance\apify_a2889b09ea48.jpg,0.1667,15.0,False,finance,apify,2026-05-14T01:09:42.018554,wear-out
apify_42b259ff2324,data\raw\finance\apify_42b259ff2324.jpg,0.1222,11.0,False,finance,apify,2026-05-14T01:09:44.029232,wear-out
apify_5aac99dfe54f,data\raw\finance\apify_5aac99dfe54f.jpg,0.2667,24.0,False,finance,apify,2026-05-14T01:09:46.453148,wear-out
apify_72b8cefa446f,data\raw\ecommerce\apify_72b8cefa446f.jpg,0.1111,10.0,False,ecommerce,apify,2026-05-14T01:09:48.623766,wear-out
apify_681b8e8cb5f9,data\raw\finance\apify_681b8e8cb5f9.jpg,0.5889,53.0,False,finance,apify,2026-05-14T01:09:51.623221,wear-out
apify_756efa4c05f5,data\raw\finance\apify_756efa4c05f5.jpg,0.0667,6.0,False,finance,apify,2026-05-14T01:09:53.781520,cut-out
apify_29663287aed2,data\raw\finance\apify_29663287aed2.jpg,0.3222,29.0,False,finance,apify,2026-05-14T01:09:56.177428,wear-out
apify_fd58848c15bf,data\raw\gaming\apify_fd58848c15bf.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:10:00.243616,cut-out
apify_a690b2cda441,data\raw\finance\apify_a690b2cda441.jpg,0.3,27.0,False,finance,apify,2026-05-14T01:10:02.818723,wear-out
apify_8afd34fc6910,data\raw\gaming\apify_8afd34fc6910.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:10:05.577163,cut-out
apify_ec281666c55f,data\raw\finance\apify_ec281666c55f.jpg,0.2333,21.0,False,finance,apify,2026-05-14T01:10:08.150310,wear-out
apify_b81661a01773,data\raw\finance\apify_b81661a01773.jpg,0.2,18.0,False,finance,apify,2026-05-14T01:10:10.709808,wear-out
apify_b45bd77e330b,data\raw\finance\apify_b45bd77e330b.jpg,0.6,54.0,False,finance,apify,2026-05-14T01:10:13.159314,wear-out
apify_e45ca7ac2ed9,data\raw\other\apify_e45ca7ac2ed9.jpg,0.3111,28.0,False,other,apify,2026-05-14T01:10:15.709375,wear-out
apify_3064e12066de,data\raw\finance\apify_3064e12066de.jpg,0.4444,40.0,False,finance,apify,2026-05-14T01:10:17.659765,wear-out
apify_e0ff3849f7df,data\raw\gaming\apify_e0ff3849f7df.jpg,0.2778,25.0,False,gaming,apify,2026-05-14T01:10:19.997868,wear-out
apify_6c0e0807fb7f,data\raw\finance\apify_6c0e0807fb7f.jpg,0.3889,35.0,False,finance,apify,2026-05-14T01:10:22.395525,wear-out
apify_3e8dd519290e,data\raw\other\apify_3e8dd519290e.jpg,0.6111,55.0,False,other,apify,2026-05-14T01:10:25.092161,wear-out
apify_38d0b3a9a522,data\raw\gaming\apify_38d0b3a9a522.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T01:10:27.889698,cut-out
apify_7c83257ce7b0,data\raw\finance\apify_7c83257ce7b0.jpg,0.1222,11.0,False,finance,apify,2026-05-14T01:10:30.895267,wear-out
apify_8cc8ac3c1318,data\raw\finance\apify_8cc8ac3c1318.jpg,0.0667,6.0,False,finance,apify,2026-05-14T01:10:32.976338,cut-out
apify_245e097e450e,data\raw\gaming\apify_245e097e450e.jpg,0.1333,12.0,False,gaming,apify,2026-05-14T01:10:35.797640,wear-out
apify_c84e160bff1b,data\raw\finance\apify_c84e160bff1b.jpg,0.1222,11.0,False,finance,apify,2026-05-14T01:10:38.437858,wear-out
apify_fa889c026b56,data\raw\finance\apify_fa889c026b56.jpg,0.3889,35.0,False,finance,apify,2026-05-14T01:10:40.510730,wear-out
